Date, Prices, Generation forecast, System load forecast,
2016/6/21 15:00,34.16,55681,51140,64.868
2016/6/21 16:00,32.45,55333,49719,63.374
2016/6/21 17:00,33.05,55421,48388,63.428
2016/6/21 18:00,34.94,55863,48556,63.572
2016/6/21 19:00,35.91,56623,50236,63.5
2016/6/21 20:00,37.44,55730,48294,62.294
2016/6/21 21:00,34.98,53909,45665,61.106
2016/6/21 22:00,34.96,52219,45306,60.638
2016/6/21 23:00,32.95,53474,49950,60.476
2016/6/22 0:00,28.06,51843,47286,58.712
2016/6/22 1:00,24.95,49794,42119,57.632
2016/6/22 2:00,24.71,49612,41627,56.948
2016/6/22 3:00,23.14,48764,38427,56.552
2016/6/22 4:00,22.97,48500,36791,56.246
2016/6/22 5:00,24.06,48685,37370,58.1
2016/6/22 6:00,29.98,50679,39024,60.764
2016/6/22 7:00,40,54295,43901,62.762
2016/6/22 8:00,42,55998,48270,64.184
2016/6/22 9:00,40,56574,50774,66.974
2016/6/22 10:00,37.27,57167,52126,70.268
2016/6/22 11:00,36.72,57556,52881,70.484
2016/6/22 12:00,41.37,57080,54154,71.276
2016/6/22 13:00,40.48,56719,55082,73.904
2016/6/22 14:00,38.64,55944,53208,75.308
2016/6/22 15:00,38.12,55639,52147,76.154
2016/6/22 16:00,38.56,55800,51422,76.784
2016/6/22 17:00,37.73,55747,49913,76.316
2016/6/22 18:00,38.12,56323,50276,76.19
2016/6/22 19:00,39.8,57343,51732,74.786
2016/6/22 20:00,38.3,56973,49765,70.97
2016/6/22 21:00,37.39,55357,47131,68.936
2016/6/22 22:00,39.54,54555,46597,69.206
2016/6/22 23:00,38.93,54636,51325,68.972
2016/6/23 0:00,28.09,53807,48524,69.08
2016/6/23 1:00,25.64,51110,43612,68.414
2016/6/23 2:00,24.38,50377,43233,67.658
2016/6/23 3:00,22.8,49223,39719,67.01
2016/6/23 4:00,22.76,49234,38225,66.668
2016/6/23 5:00,24.14,49477,38675,67.352
2016/6/23 6:00,28.16,52363,40263,69.476
2016/6/23 7:00,35.91,55250,45509,73.526
2016/6/23 8:00,35.91,57062,49895,77.27
2016/6/23 9:00,34.97,57582,52218,75.02
2016/6/23 10:00,39.77,57442,53660,68.18
2016/6/23 11:00,42.71,57659,54356,69.854
2016/6/23 12:00,45.42,57534,55458,73.796
2016/6/23 13:00,46.56,57237,56373,78.062
2016/6/23 14:00,46.58,56628,54714,81.302
2016/6/23 15:00,44.83,55902,53987,83.48
2016/6/23 16:00,48.95,55474,53476,84.362
2016/6/23 17:00,54.27,55969,51875,83.138
2016/6/23 18:00,47.99,56467,52109,79.88
2016/6/23 19:00,43.33,57704,53273,74.048
2016/6/23 20:00,39.68,56958,50876,70.34
2016/6/23 21:00,32.72,54665,48083,68.324
2016/6/23 22:00,42.26,54311,47743,66.956
2016/6/23 23:00,37.65,54517,52419,66.488
2016/6/24 0:00,39.03,51129,49374,65.426
2016/6/24 1:00,25.45,48718,44193,64.634
2016/6/24 2:00,25.57,47863,43543,64.706
2016/6/24 3:00,24.06,47043,40194,65.156
2016/6/24 4:00,24.43,46221,38781,65.39
2016/6/24 5:00,26.43,46614,39299,65.066
2016/6/24 6:00,31.86,49116,40843,63.914
2016/6/24 7:00,37.03,51906,45815,63.95
2016/6/24 8:00,44.24,53343,50366,64.454
2016/6/24 9:00,55.12,54025,52874,65.228
2016/6/24 10:00,59.18,54891,54284,65.84
2016/6/24 11:00,60,55403,54938,67.1
2016/6/24 12:00,57.01,56044,55880,68.882
2016/6/24 13:00,53.51,54966,56516,70.358
2016/6/24 14:00,45.92,54233,54374,71.186
2016/6/24 15:00,37.98,54196,53342,71.924
2016/6/24 16:00,37.06,54049,52271,71.456
2016/6/24 17:00,34.51,55065,50507,71.528
2016/6/24 18:00,34.98,55979,50519,71.42
2016/6/24 19:00,35.53,56390,51092,70.718
2016/6/24 20:00,34.95,55618,48815,68.738
2016/6/24 21:00,33.28,54546,46562,66.056
2016/6/24 22:00,34.12,54236,46300,63.338
2016/6/24 23:00,39.25,55587,51388,61.646
2016/6/25 0:00,30.14,51224,48707,60.584
2016/6/25 1:00,26.12,48730,42506,59.36
2016/6/25 2:00,26.31,47669,41300,59.198
2016/6/25 3:00,23.96,46958,37738,59.054
2016/6/25 4:00,21.39,46231,35851,58.73
2016/6/25 5:00,20.81,46567,35051,58.172
2016/6/25 6:00,21.35,47433,34625,58.046
2016/6/25 7:00,23.42,48666,35885,58.01
2016/6/25 8:00,29.61,51140,38845,59.108
2016/6/25 9:00,30.46,52743,42493,60.17
2016/6/25 10:00,24.92,52677,45047,60.458
2016/6/25 11:00,27.26,52681,46114,60.152
2016/6/25 12:00,30.06,52920,47935,60.17
2016/6/25 13:00,26.71,52629,49253,60.764
2016/6/25 14:00,23.76,51424,46093,61.79
2016/6/25 15:00,21.72,50541,44881,63.266
2016/6/25 16:00,21.36,49871,43679,62.456
2016/6/25 17:00,21.66,50475,42310,60.62
2016/6/25 18:00,22.7,51531,42890,61.934
2016/6/25 19:00,27.26,52042,43835,59.99
2016/6/25 20:00,25.7,51533,42752,57.578
2016/6/25 21:00,25.57,51255,41122,55.076
2016/6/25 22:00,29.61,51237,41418,53.798
2016/6/25 23:00,30.58,52663,46707,53.348
2016/6/26 0:00,17.29,49004,45150,53.186
2016/6/26 1:00,12.78,45940,40155,52.88
2016/6/26 2:00,9.15,43528,38915,53.204
2016/6/26 3:00,9.34,41741,35366,53.924
2016/6/26 4:00,7.42,40707,33394,53.978
2016/6/26 5:00,7.97,40821,32336,54.086
2016/6/26 6:00,5.79,40174,31194,54.464
2016/6/26 7:00,8.09,40653,31380,55.454
2016/6/26 8:00,7.68,41390,33442,56.966
2016/6/26 9:00,8.17,42090,36624,59.756
2016/6/26 10:00,9.79,43271,39651,61.934
2016/6/26 11:00,12.86,44376,41774,61.718
2016/6/26 12:00,14.64,45158,44126,60.584
2016/6/26 13:00,11.8,44142,45599,58.496
2016/6/26 14:00,11.25,41987,41820,56.84
2016/6/26 15:00,8.52,41941,40361,60.512
2016/6/26 16:00,7.6,42174,39105,60.35
2016/6/26 17:00,9.77,43727,38285,58.604
2016/6/26 18:00,19.55,47498,39285,60.656
2016/6/26 19:00,23.78,49645,41233,59.774
2016/6/26 20:00,24.36,49935,41614,56.84
2016/6/26 21:00,22.51,50189,40599,54.824
2016/6/26 22:00,31.91,50500,40849,54.23
2016/6/26 23:00,28.12,51864,46011,54.248
2016/6/27 0:00,24.1,48898,44248,53.6
2016/6/27 1:00,20.99,47299,39109,52.934
2016/6/27 2:00,19.04,46672,38481,53.294
2016/6/27 3:00,11.45,44736,35411,53.78
2016/6/27 4:00,12.51,44621,33852,54.068
2016/6/27 5:00,19.02,46443,34399,54.608
2016/6/27 6:00,27.75,48569,36423,54.77
2016/6/27 7:00,33.07,51166,41733,55.13
2016/6/27 8:00,34.26,52635,46563,56.426
2016/6/27 9:00,32.48,53065,49361,57.578
2016/6/27 10:00,37.6,52078,51260,58.802
2016/6/27 11:00,38.08,52397,52255,59.378
2016/6/27 12:00,34.58,52060,53238,59.9
2016/6/27 13:00,40,51766,53930,63.896
2016/6/27 14:00,38.59,51470,52624,64.148
2016/6/27 15:00,36.52,51487,51462,64.832
2016/6/27 16:00,33.1,51839,50120,66.164
2016/6/27 17:00,37.76,52052,48924,63.23
2016/6/27 18:00,37.1,53374,48627,63.572
2016/6/27 19:00,39.05,54272,50405,63.284
2016/6/27 20:00,38.31,54061,48401,62.294
2016/6/27 21:00,36.52,53171,45232,60.674
2016/6/27 22:00,43.1,53339,44527,59.648
2016/6/27 23:00,43.27,53524,49482,59.288
2016/6/28 0:00,26.84,53163,47086,58.946
2016/6/28 1:00,24.4,50379,41779,58.55
2016/6/28 2:00,24.09,49388,41043,57.668
2016/6/28 3:00,23.13,48849,38057,56.732
2016/6/28 4:00,22.76,48491,36560,55.904
2016/6/28 5:00,24.19,48968,36799,55.508
2016/6/28 6:00,29.61,52327,38474,55.868
2016/6/28 7:00,40.08,55088,43563,57.686
2016/6/28 8:00,41.91,56959,48170,59.72
2016/6/28 9:00,41.98,57424,50620,62.33
2016/6/28 10:00,38.94,57466,52260,64.418
2016/6/28 11:00,37.88,57190,53124,65.174
2016/6/28 12:00,35.36,56176,53980,66.344
2016/6/28 13:00,34.56,55629,54340,66.56
2016/6/28 14:00,37.16,55273,52741,67.406
2016/6/28 15:00,33.59,55082,51878,67.64
2016/6/28 16:00,31,55143,50377,67.262
2016/6/28 17:00,36.04,55761,49537,66.65
2016/6/28 18:00,39.85,56363,49193,66.308
2016/6/28 19:00,41.74,57705,50556,65.66
2016/6/28 20:00,38.99,56728,48435,64.346
2016/6/28 21:00,34.56,54983,45434,64.112
2016/6/28 22:00,33.84,54429,44871,60.242
2016/6/28 23:00,28.34,53693,49952,56.966
2016/6/29 0:00,24.03,50526,47516,57.056
2016/6/29 1:00,22.14,47984,41834,57.02
2016/6/29 2:00,20.64,47079,41284,55.634
2016/6/29 3:00,16.53,45372,38107,54.77
2016/6/29 4:00,14.75,45492,36684,55.202
2016/6/29 5:00,19.16,46929,36955,55.31
2016/6/29 6:00,24.58,48413,38484,55.4
2016/6/29 7:00,32.91,51731,43423,55.904
2016/6/29 8:00,34.94,53994,48087,57.47
2016/6/29 9:00,31.82,54579,50863,59.918
2016/6/29 10:00,38.48,54468,52439,61.394
2016/6/29 11:00,39.97,54063,53231,62.636
2016/6/29 12:00,37.93,53882,54285,64.04
2016/6/29 13:00,38.3,53308,54753,65.426
2016/6/29 14:00,36.87,52507,53093,66.092
2016/6/29 15:00,28.85,51751,51873,66.11
2016/6/29 16:00,26,50997,50483,65.606
2016/6/29 17:00,26.54,51571,49374,65.048
2016/6/29 18:00,33.46,53051,49035,64.85
2016/6/29 19:00,38.99,55062,50302,64.094
2016/6/29 20:00,37.49,54878,48381,62.456
2016/6/29 21:00,34.98,53584,45463,60.134
2016/6/29 22:00,34.94,53944,44583,58.874
2016/6/29 23:00,29.96,52468,49628,58.028
2016/6/30 0:00,25.16,49932,47181,58.226
2016/6/30 1:00,23.34,46608,41887,58.388
2016/6/30 2:00,22.08,46344,41522,58.388
2016/6/30 3:00,20.11,46334,38141,58.46
2016/6/30 4:00,19.82,45515,36822,58.604
2016/6/30 5:00,21.58,45608,36980,58.55
2016/6/30 6:00,26.61,47974,38480,58.658
2016/6/30 7:00,34.94,51595,43431,58.262
2016/6/30 8:00,39.86,53622,48154,58.262
2016/6/30 9:00,39.96,54722,50722,59.792
2016/6/30 10:00,38.49,55791,52300,61.484
2016/6/30 11:00,38.86,55857,52825,61.448
2016/6/30 12:00,39.31,55154,53853,60.116
2016/6/30 13:00,36.87,54666,54578,60.944
2016/6/30 14:00,33.15,54165,52929,62.474
2016/6/30 15:00,32.44,53659,51897,63.446
2016/6/30 16:00,33.01,53344,50443,62.438
2016/6/30 17:00,31.96,54062,49100,63.446
2016/6/30 18:00,34.23,55303,49129,64.058
2016/6/30 19:00,38.28,56374,50218,64.31
2016/6/30 20:00,34.91,55554,48323,62.816
2016/6/30 21:00,31.11,55480,45371,61.304
2016/6/30 22:00,32.38,55219,44832,61.52
2016/6/30 23:00,27.72,55810,50054,61.628
2016/7/1 0:00,29.36,50287,47530,61.376
2016/7/1 1:00,24.69,47783,41867,61.322
2016/7/1 2:00,23.42,47371,41482,61.07
2016/7/1 3:00,21.91,46384,38088,61.646
2016/7/1 4:00,20.19,46900,36889,61.862
2016/7/1 5:00,22.44,46228,37221,61.61
2016/7/1 6:00,26.84,47202,38919,61.898
2016/7/1 7:00,33.58,50395,43487,61.646
2016/7/1 8:00,35.78,51674,48223,61.826
2016/7/1 9:00,36.11,53070,50570,62.636
2016/7/1 10:00,39.35,53431,52419,63.428
2016/7/1 11:00,39.96,55145,52761,62.348
2016/7/1 12:00,39.29,55400,53806,63.734
2016/7/1 13:00,39.38,54833,54411,64.796
2016/7/1 14:00,32.01,54152,52232,64.4
2016/7/1 15:00,27.32,53166,51030,64.058
2016/7/1 16:00,27.7,52142,49310,65.804
2016/7/1 17:00,28.75,52245,48039,66.11
2016/7/1 18:00,32.43,53262,47921,63.86
2016/7/1 19:00,33.95,55005,48556,62.222
2016/7/1 20:00,32.67,54653,46654,60.782
2016/7/1 21:00,30.07,53592,44231,59.9
2016/7/1 22:00,31.91,53275,44102,58.478
2016/7/1 23:00,34.88,54298,49482,55.868
2016/7/2 0:00,22.03,51190,46954,54.986
2016/7/2 1:00,20.38,48367,41300,54.626
2016/7/2 2:00,19.4,47481,40505,54.392
2016/7/2 3:00,17.09,45825,36899,54.194
2016/7/2 4:00,16.79,44746,35503,54.176
2016/7/2 5:00,16.58,44830,34679,54.176
2016/7/2 6:00,17.99,45415,34391,54.482
2016/7/2 7:00,20.05,46312,35521,55.526
2016/7/2 8:00,21.41,47574,38336,57.308
2016/7/2 9:00,24.11,48878,41595,59.18
2016/7/2 10:00,23.1,49269,44302,54.5
2016/7/2 11:00,22.57,49906,45165,56.678
2016/7/2 12:00,22.4,49572,47169,59.054
2016/7/2 13:00,21.29,48975,48333,55.274
2016/7/2 14:00,20,47336,45023,61.07
2016/7/2 15:00,18.52,47083,43791,63.716
2016/7/2 16:00,17.95,46891,42313,63.644
2016/7/2 17:00,19.96,47263,41233,63.248
2016/7/2 18:00,23.11,48487,41745,62.78
2016/7/2 19:00,25.33,50017,42915,61.448
2016/7/2 20:00,25.48,49797,41917,58.91
2016/7/2 21:00,25.03,49604,40080,56.678
2016/7/2 22:00,32.7,49973,40675,55.112
2016/7/2 23:00,33.45,51318,46226,53.978
2016/7/3 0:00,18.07,48268,44626,53.492
2016/7/3 1:00,13.39,45749,39451,53.708
2016/7/3 2:00,13.58,43879,38615,53.348
2016/7/3 3:00,12.33,41552,35145,53.006
2016/7/3 4:00,10.09,41322,33498,53.114
2016/7/3 5:00,9.36,41138,32501,53.564
2016/7/3 6:00,10.41,41323,31657,54.446
2016/7/3 7:00,12.02,41978,31484,56.282
2016/7/3 8:00,12.5,43010,33429,57.866
2016/7/3 9:00,14.89,43427,36498,59.396
2016/7/3 10:00,14.27,43651,39446,60.08
2016/7/3 11:00,15.07,44510,41345,57.416
2016/7/3 12:00,17.49,45083,43855,60.098
2016/7/3 13:00,14.6,43933,45255,59.936
2016/7/3 14:00,11.68,41986,41474,61.214
2016/7/3 15:00,11.7,41512,39889,63.284
2016/7/3 16:00,12.26,41967,38402,63.41
2016/7/3 17:00,15.84,44526,38016,64.22
2016/7/3 18:00,20.43,48332,38821,63.5
2016/7/3 19:00,26.76,49706,41063,62.888
2016/7/3 20:00,27.97,50810,41539,60.278
2016/7/3 21:00,24.32,50852,40446,56.732
2016/7/3 22:00,32.35,51304,41368,54.41
2016/7/3 23:00,33.99,52724,46361,53.078
2016/7/4 0:00,39.63,48665,44415,51.944
2016/7/4 1:00,24.22,46788,38873,51.656
2016/7/4 2:00,22.26,46492,38583,52.394
2016/7/4 3:00,21.65,46505,35601,52.34
2016/7/4 4:00,21.69,45717,34399,54.266
2016/7/4 5:00,23.37,46451,35216,55.706
2016/7/4 6:00,31.93,50600,37473,56.966
2016/7/4 7:00,35.19,53739,42526,58.964
2016/7/4 8:00,40.33,55664,47048,60.404
2016/7/4 9:00,46.19,57326,49717,62.312
2016/7/4 10:00,48.55,57301,51410,63.284
2016/7/4 11:00,52.05,57894,52356,63.986
2016/7/4 12:00,52.14,56475,53684,64.616
2016/7/4 13:00,50.22,56086,54306,66.848
2016/7/4 14:00,44.5,55681,52897,68.504
2016/7/4 15:00,44.32,55247,51846,70.304
2016/7/4 16:00,43.19,55191,50551,70.754
2016/7/4 17:00,47.6,55166,49319,70.412
2016/7/4 18:00,38.69,56330,49027,68.972
2016/7/4 19:00,40.98,57212,51038,67.406
2016/7/4 20:00,38.65,56848,48930,66.434
2016/7/4 21:00,35.56,56197,45954,65.174
2016/7/4 22:00,40.34,55789,45642,63.824
2016/7/4 23:00,37.61,56082,50362,63.104
2016/7/5 0:00,29.93,53019,47719,62.06
2016/7/5 1:00,27,50365,42102,60.098
2016/7/5 2:00,25.46,49735,41703,59.216
2016/7/5 3:00,23.88,49251,38575,58.874
2016/7/5 4:00,23.43,48968,37188,59.018
2016/7/5 5:00,25.31,48901,37695,59.018
2016/7/5 6:00,30.28,51695,39616,59.09
2016/7/5 7:00,34.94,54698,44459,58.982
2016/7/5 8:00,36.46,56080,48873,60.53
2016/7/5 9:00,35.05,56542,51313,61.232
2016/7/5 10:00,38.09,56874,52719,62.042
2016/7/5 11:00,37.85,56699,53509,63.788
2016/7/5 12:00,35,56214,54644,64.418
2016/7/5 13:00,32.63,55497,54929,66.254
2016/7/5 14:00,30.99,54829,53371,64.688
2016/7/5 15:00,28.31,54195,52682,65.282
2016/7/5 16:00,25.14,53879,51512,64.724
2016/7/5 17:00,29.33,53322,50380,64.256
2016/7/5 18:00,35.03,54014,49785,62.546
2016/7/5 19:00,37.33,54980,51208,61.412
2016/7/5 20:00,35.48,53915,49235,59.666
2016/7/5 21:00,27.92,52019,46148,58.406
2016/7/5 22:00,36.98,53387,46157,56.804
2016/7/5 23:00,36.09,53071,50812,56.552
2016/7/6 0:00,25.09,49845,48080,56.282
2016/7/6 1:00,17.86,47247,42417,55.058
2016/7/6 2:00,13.67,46421,42195,53.438
2016/7/6 3:00,11.32,44313,38732,53.384
2016/7/6 4:00,11.17,45105,37288,53.366
2016/7/6 5:00,12.82,45412,37943,53.654
2016/7/6 6:00,20.47,47032,39571,55.292
2016/7/6 7:00,25.27,49990,44078,57.362
2016/7/6 8:00,31.5,52209,48830,60.044
2016/7/6 9:00,35.59,53750,51386,61.79
2016/7/6 10:00,38.45,54074,52930,62.96
2016/7/6 11:00,38.53,55156,54072,64.31
2016/7/6 12:00,38.98,55380,55381,65.138
2016/7/6 13:00,32,55208,55940,65.93
2016/7/6 14:00,34.87,54294,54230,66.038
2016/7/6 15:00,28.92,53619,53121,67.226
2016/7/6 16:00,27.08,53219,52136,66.614
2016/7/6 17:00,30.07,53618,50775,67.136
2016/7/6 18:00,30.82,53990,50495,66.002
2016/7/6 19:00,33.82,55140,51715,64.22
2016/7/6 20:00,33.9,55036,49726,61.7
2016/7/6 21:00,29.6,53968,46923,59.432
2016/7/6 22:00,35,54371,46430,58.118
2016/7/6 23:00,31.55,54595,51137,56.588
2016/7/7 0:00,29.09,50711,48531,55.472
2016/7/7 1:00,26.87,48425,42724,54.5
2016/7/7 2:00,25.57,47818,42726,53.852
2016/7/7 3:00,22.11,47202,38899,52.898
2016/7/7 4:00,22.98,46519,37507,51.944
2016/7/7 5:00,23.74,48122,37876,52.052
2016/7/7 6:00,30.6,50272,39384,54.986
2016/7/7 7:00,34.28,53229,44257,58.064
2016/7/7 8:00,36.21,54165,48935,61.286
2016/7/7 9:00,35.93,55298,51458,63.878
2016/7/7 10:00,36.15,55437,53028,65.498
2016/7/7 11:00,39.13,55209,54000,66.272
2016/7/7 12:00,38.41,54842,55122,67.46
2016/7/7 13:00,38.89,54267,55740,70.142
2016/7/7 14:00,31.56,54059,54131,72.302
2016/7/7 15:00,30.29,54142,53172,73.094
2016/7/7 16:00,31.46,53752,52253,73.022
2016/7/7 17:00,34.03,54217,50965,73.31
2016/7/7 18:00,38.08,54852,50631,72.5
2016/7/7 19:00,38.85,55651,51638,70.736
2016/7/7 20:00,37.91,55428,49783,68.054
2016/7/7 21:00,32.49,54239,46868,65.75
2016/7/7 22:00,36.53,53851,46864,64.058
2016/7/7 23:00,35.8,55212,51685,64.598
2016/7/8 0:00,28.62,52321,48605,63.32
2016/7/8 1:00,26.83,50003,42973,61.214
2016/7/8 2:00,25.04,48723,42646,60.134
2016/7/8 3:00,23.46,48273,39330,59.45
2016/7/8 4:00,23.18,48106,37782,59.036
2016/7/8 5:00,25.02,48217,38384,59.036
2016/7/8 6:00,30,51549,39956,60.08
2016/7/8 7:00,34.99,53774,44386,61.736
2016/7/8 8:00,39.26,55782,48911,64.22
2016/7/8 9:00,40.69,56305,51636,66.236
2016/7/8 10:00,42.81,56169,53382,67.406
2016/7/8 11:00,43.38,56035,54252,70.07
2016/7/8 12:00,39.32,55655,55354,71.294
2016/7/8 13:00,36.92,53983,56057,72.014
2016/7/8 14:00,34.09,52497,53975,71.96
2016/7/8 15:00,30.62,52723,52889,72.068
2016/7/8 16:00,26.94,52565,51579,72.32
2016/7/8 17:00,27.38,52593,50393,71.942
2016/7/8 18:00,28.54,53065,50059,70.358
2016/7/8 19:00,29.79,53130,50379,67.856
2016/7/8 20:00,28.1,52433,48437,65.714
2016/7/8 21:00,26.91,50923,46220,64.49
2016/7/8 22:00,32.91,52139,46220,63.662
2016/7/8 23:00,37.19,52933,51358,63.05
2016/7/9 0:00,25.27,50614,48292,62.708
2016/7/9 1:00,24.47,47863,42553,62.168
2016/7/9 2:00,23.97,46233,41670,61.538
2016/7/9 3:00,22.31,44215,38097,60.89
2016/7/9 4:00,17.48,44039,36415,60.242
2016/7/9 5:00,18.9,44205,35944,59.846
2016/7/9 6:00,20.8,44059,35531,60.134
2016/7/9 7:00,22.52,43725,36500,61.322
2016/7/9 8:00,24.29,45121,38829,62.708
2016/7/9 9:00,28.31,46650,42590,64.598
2016/7/9 10:00,35.01,48292,45454,66.524
2016/7/9 11:00,34.03,48993,46445,69.404
2016/7/9 12:00,37,49213,48526,71.636
2016/7/9 13:00,33.22,49234,49841,73.292
2016/7/9 14:00,24.39,47033,46769,74.066
2016/7/9 15:00,25.71,46836,45801,75.038
2016/7/9 16:00,22.03,46351,44581,75.614
2016/7/9 17:00,22,47587,43630,75.884
2016/7/9 18:00,27.92,48395,44007,75.578
2016/7/9 19:00,30.63,50275,44662,74.102
2016/7/9 20:00,28.61,50334,43857,71.42
2016/7/9 21:00,29.86,49999,42183,68.018
2016/7/9 22:00,30.61,50600,43215,66.632
2016/7/9 23:00,30.85,51292,48732,65.156
2016/7/10 0:00,31.32,46235,46392,64.418
2016/7/10 1:00,23.94,44113,41220,63.932
2016/7/10 2:00,21.98,42974,40339,63.266
2016/7/10 3:00,18.79,40107,36730,62.42
2016/7/10 4:00,15.58,38939,34969,62.114
2016/7/10 5:00,14.11,39140,34276,62.87
2016/7/10 6:00,14.2,39182,33148,64.202
2016/7/10 7:00,15.35,39281,33097,66.776
2016/7/10 8:00,15.04,40163,34719,71.42
2016/7/10 9:00,16.28,40396,38094,73.688
2016/7/10 10:00,20.01,41361,41329,76.046
2016/7/10 11:00,23.35,41991,43317,77.972
2016/7/10 12:00,27.46,42509,45858,79.448
2016/7/10 13:00,25.95,42377,47550,80.708
2016/7/10 14:00,21.49,41153,44031,81.14
2016/7/10 15:00,18.03,40054,42817,81.122
2016/7/10 16:00,14.07,40035,41785,81.068
2016/7/10 17:00,11.09,41016,41343,79.898
2016/7/10 18:00,15.32,43564,42021,78.116
2016/7/10 19:00,26.75,46425,43494,74.282
2016/7/10 20:00,27.41,46559,43907,71.042
2016/7/10 21:00,27.91,46341,43024,69.098
2016/7/10 22:00,31.49,47367,44145,67.73
2016/7/10 23:00,33.1,48636,49064,66.128
2016/7/11 0:00,30.32,45931,46543,64.328
2016/7/11 1:00,23.97,43898,40970,62.888
2016/7/11 2:00,22.79,43570,40715,62.132
2016/7/11 3:00,19.96,42880,37654,61.268
2016/7/11 4:00,19.77,43025,36231,60.638
2016/7/11 5:00,22.1,44337,37377,60.548
2016/7/11 6:00,27.67,47607,39193,60.71
2016/7/11 7:00,32.03,50201,43720,61.124
2016/7/11 8:00,32.94,50983,48168,62.582
2016/7/11 9:00,33.89,52193,51263,63.626
2016/7/11 10:00,33.5,52337,53465,65.714
2016/7/11 11:00,40.68,52755,54666,66.056
2016/7/11 12:00,38.41,52433,55889,67.802
2016/7/11 13:00,36.7,51813,56870,69.206
2016/7/11 14:00,33.97,51466,55414,69.548
2016/7/11 15:00,31.82,51045,54513,68.99
2016/7/11 16:00,30,50576,53333,68.558
2016/7/11 17:00,27.07,50472,51999,67.55
2016/7/11 18:00,33.62,50862,51298,67.658
2016/7/11 19:00,36.03,52083,52459,66.758
2016/7/11 20:00,31.48,51136,50388,65.03
2016/7/11 21:00,30.02,50393,47281,63.446
2016/7/11 22:00,38.94,51698,47288,61.718
2016/7/11 23:00,35.81,51537,52127,60.476
2016/7/12 0:00,32.87,48412,49251,59.36
2016/7/12 1:00,25.85,46549,43619,58.406
2016/7/12 2:00,25.16,46318,43112,57.416
2016/7/12 3:00,22.59,44671,39881,56.984
2016/7/12 4:00,22.58,44747,38266,57.038
2016/7/12 5:00,24.51,45547,38998,56.822
2016/7/12 6:00,28.53,48096,40619,58.298
2016/7/12 7:00,36.22,50684,44850,60.386
2016/7/12 8:00,35.41,52285,49111,61.592
2016/7/12 9:00,44.57,53014,52080,62.132
2016/7/12 10:00,44.11,54111,54050,63.554
2016/7/12 11:00,49.86,54736,54703,66.488
2016/7/12 12:00,44.5,54179,55890,68.126
2016/7/12 13:00,44.98,53948,56472,67.172
2016/7/12 14:00,40.24,53348,54763,64.76
2016/7/12 15:00,33.87,52904,53821,65.588
2016/7/12 16:00,34.55,52638,52492,59.108
2016/7/12 17:00,36.02,52572,51380,61.106
2016/7/12 18:00,41.36,52583,50251,62.672
2016/7/12 19:00,41.85,53314,51243,62.87
2016/7/12 20:00,33.06,52780,49338,60.152
2016/7/12 21:00,33.67,51859,46216,55.562
2016/7/12 22:00,37.87,52287,46385,53.708
2016/7/12 23:00,39.98,52889,51278,52.43
2016/7/13 0:00,27.95,47548,48679,52.214
2016/7/13 1:00,27.16,45666,42857,51.854
2016/7/13 2:00,26.05,44865,42005,51.494
2016/7/13 3:00,25,43790,38954,52.016
2016/7/13 4:00,25.1,43299,37294,52.358
2016/7/13 5:00,26.18,44502,37982,52.646
2016/7/13 6:00,31.85,47746,39793,53.33
2016/7/13 7:00,34.94,49969,43852,54.644
2016/7/13 8:00,40.42,52262,48360,56.084
2016/7/13 9:00,49.74,52981,51271,57.902
2016/7/13 10:00,48.54,53657,53239,58.154
2016/7/13 11:00,47.39,54460,53993,56.102
2016/7/13 12:00,44.2,54359,54976,57.668
2016/7/13 13:00,41.17,53962,55717,55.85
2016/7/13 14:00,38.23,52479,53850,57.758
2016/7/13 15:00,34.04,51647,52690,60.368
2016/7/13 16:00,31.94,51076,51455,61.286
2016/7/13 17:00,32.94,50952,50057,61.106
2016/7/13 18:00,34.22,51274,49169,61.34
2016/7/13 19:00,35.06,51822,50345,60.962
2016/7/13 20:00,33.01,51328,48638,58.838
2016/7/13 21:00,30.81,50183,45532,56.444
2016/7/13 22:00,38.79,50477,45590,54.896
2016/7/13 23:00,33.25,51744,50324,54.104
2016/7/14 0:00,35.74,48797,48365,54.032
2016/7/14 1:00,32.59,46630,42681,53.816
2016/7/14 2:00,28.51,45741,42263,53.384
2016/7/14 3:00,22.27,44411,38780,53.222
2016/7/14 4:00,21.64,44200,37185,53.168
2016/7/14 5:00,22.34,44623,37546,53.114
2016/7/14 6:00,24.06,46373,39192,52.988
